Symbol,Rate,Change %,Change,Day Low,Day High,Base Currency,Quote Currency,Timestamp
XAU/AUD,4308.1,0.58604,25.1,4282.6,4318.5,XAU,AUD,1736432783
XAU/BRL,16287.75,0.19531,31.75,16224.5,16443.75,XAU,BRL,1736432783
XAU/CAD,3845.2,0.44932,17.2,3818.1,3853.4,XAU,CAD,1736432783
XAU/CNY,19582.05,0.31788,62.05,19469.5,19635.25,XAU,CNY,1736432783
XAU/EUR,2589.85,0.34289,8.85,2577.45,2596.95,XAU,EUR,1736432783
XAU/GBP,2170.65,0.86664,18.65,2146.7,2179.05,XAU,GBP,1736432783
XAU/HKD,20783.59,0.34565,71.59,20674.48,20839.57,XAU,HKD,1736432783
XAU/INR,229287.2,0.33221,759.2,227981.1,229880.15,XAU,INR,1736432783
XAU/JPY,421354.95,0.03797528,159.95,419172,422280.95,XAU,JPY,1736432783
XAU/KRW,3898025.9,0.34634,13453.9,3876856.2,3935645.7,XAU,KRW,1736432783
XAU/MXN,54605.5,0.44423,241.5,54223.3,54832.3,XAU,MXN,1736432783
XAU/RUB,273082.6,-1.85111,-5150.4,270497.3,278656.9,XAU,RUB,1736432783
XAU/SAR,10025.7,0.31719,31.7,9967.8,10052.8,XAU,SAR,1736432783
XAU/THB,92336,0.21272,196,92139,92568,XAU,THB,1736432783
XAU/TRY,94609.985,0.33298,313.985,94013.62,94868.04,XAU,TRY,1736432783
XAU/USD,2670.885,0.33377,8.885,2655.64,2677.945,XAU,USD,1736432784
XAU/ZAR,50319.45,0.00486913,2.45,50197,50567.4,XAU,ZAR,1736432783
XCD/GBP,0.30074,0.57037,0.00170557,0.29825,0.30183,XCD,GBP,1736432754
XDR/USD,1.29746,0,0,1.29746,1.29746,XDR,USD,1736347200
XOF/EUR,0.001525,0,0,0.001525,0.001525,XOF,EUR,1736431210
XOF/USD,0.00157337,-0.05979138,-0.0000009413,0.00156986,0.00157465,XOF,USD,1736432529
XPF/EUR,0.00838012,0,0,0.00838012,0.00838012,XPF,EUR,1736431210
XPF/GBP,0.00702083,0.30661,0.000021460606,0.00695255,0.00704821,XPF,GBP,1736432755
XPF/USD,0.00863831,-0.21023,-0.000018198747,0.00863831,0.00865651,XPF,USD,1736425144
YER/EUR,0.00389332,0,0,0.00389045,0.00389363,YER,EUR,1736395327
YER/GBP,0.00325606,0.11071,0.000003600661,0.00325267,0.00325606,YER,GBP,1736395327
YER/USD,0.0040201,0.02010304,0.000000808,0.00401897,0.0040201,YER,USD,1736393624
ZAC/USD,0.0005307968,0.27123,0.0000014358,0.00052705646,0.00053090113,ZAC,USD,1736432529
ZAR/AED,0.19496,0.46138,0.000895352529,0.19309,0.19503,ZAR,AED,1736432799
ZAR/ARS,55.0272,1.90223,1.0272,54.53422,55.04797,ZAR,ARS,1736432790
ZAR/AUD,0.0856145,0.52598,0.000447956825,0.085,0.08569347,ZAR,AUD,1736432798
ZAR/BRL,0.32374,0.16845,0.000544421478,0.32134,0.32696,ZAR,BRL,1736432745
ZAR/BWP,0.74306,0.84949,0.00625901,0.73851,0.74385,ZAR,BWP,1736432797
ZAR/CAD,0.0764175,0.41642,0.000316895,0.0754,0.076428,ZAR,CAD,1736432802
ZAR/CHF,0.04836471,0.55033,0.000264709279,0.0479,0.04844673,ZAR,CHF,1736432800
ZAR/CNY,0.38917,0.24739,0.000960396051,0.38608,0.38927,ZAR,CNY,1736432794
ZAR/COP,228.92083,0.84618,1.92083,226.35169,228.92083,ZAR,COP,1736425143
ZAR/CYP,0.03012331,0.47177,0.000141446133,0.02994858,0.03016524,ZAR,CYP,1736432802
ZAR/CZK,1.29145,29.14455,0.29145,1.285,1.29447,ZAR,CZK,1736432803
ZAR/DKK,0.384,0.28259,0.00108211,0.3815,0.3847,ZAR,DKK,1736432803
ZAR/EGP,2.68401,0.16192,0.00433886,2.6616,2.68721,ZAR,EGP,1736432799
ZAR/EUR,0.05148135,0.22091,0.000113474961,0.0507,0.05159027,ZAR,EUR,1736432800
ZAR/GBP,0.043134,0.61428,0.000263346763,0.04268,0.04329342,ZAR,GBP,1736432802
ZAR/GHS,0.78071,-3.66028,-0.02966189,0.77574,0.80906,ZAR,GHS,1736425143
ZAR/HKD,0.41305,0.28456,0.00117205,0.3973,0.41331,ZAR,HKD,1736432803
ZAR/HUF,21.27445,1.30691,0.27445,21.16788,21.32147,ZAR,HUF,1736432800
ZAR/IDR,858.74579,0.22008,1.88579,852.58,860.77415,ZAR,IDR,1736432798
ZAR/ILS,0.19414,0.31114,0.000602157403,0.1917,0.19477,ZAR,ILS,1736432796
ZAR/INR,4.55683,0.18099,0.00823236,4.52427,4.55867,ZAR,INR,1736432798
ZAR/JPY,8.37345,0.35295,0.02945,8.319,8.38489,ZAR,JPY,1736432799
ZAR/KES,6.85444,0.63775,0.04343749,6.77736,6.85444,ZAR,KES,1736425144
ZAR/KRW,77.46931,0.32285,0.24931,76.9,77.55465,ZAR,KRW,1736432800
ZAR/LKR,15.63773,-0.11669,-0.01826899,15.535,15.70063,ZAR,LKR,1736432799
ZAR/MAD,0.53285,3.38976,0.01747008,0.51538,0.53285,ZAR,MAD,1736425145
ZAR/MWK,91.78003,0.00112233,0.00103006,91.32776,91.78003,ZAR,MWK,1736425143
ZAR/MXN,1.08523,0.34083,0.00368622,1.0761,1.08696,ZAR,MXN,1736432799
ZAR/MYR,0.2382,0.1261,0.0003,0.237,0.23881,ZAR,MYR,1736418850
ZAR/NAD,1,0,0,0.98434,1,ZAR,NAD,1736431210
ZAR/NGN,82.13675,1.40339,1.13675,81.21843,82.45788,ZAR,NGN,1736432799
ZAR/NOK,0.60523,0.29414,0.001775,0.60159,0.606,ZAR,NOK,1736432800
ZAR/NZD,0.0948075,0.2722,0.000257369521,0.09421,0.0949848,ZAR,NZD,1736432800
ZAR/OMR,0.02043398,0.12651,0.000025818822,0.02027127,0.02045923,ZAR,OMR,1736432799
ZAR/PHP,3.10214,0.2048,0.00634021,3.07807,3.1031,ZAR,PHP,1736432802
ZAR/PKR,14.78358,0.23414,0.03453291,14.6771,14.81233,ZAR,PKR,1736432802
ZAR/PLN,0.21954,0.38409,0.00084,0.21844,0.22031,ZAR,PLN,1736432802
ZAR/QAR,0.19328,-3.36065,-0.00672129,0.19217,0.19354,ZAR,QAR,1736432797
ZAR/RON,0.25598,0.58224,0.00148179,0.25427,0.25635,ZAR,RON,1736432799
ZAR/RWF,73.56481,0.77372,0.56481,72.79407,73.56481,ZAR,RWF,1736425142
ZAR/SEK,0.59161,1.0952,0.00640913,0.5835,0.59223,ZAR,SEK,1736432803
ZAR/SGD,0.0725755,0.9395,0.0006755,0.0717,0.07266457,ZAR,SGD,1736432800
ZAR/SZL,1,0,0,0.98525,1,ZAR,SZL,1736432529
ZAR/THB,1.83517,0.18406,0.00337168,1.82623,1.8384,ZAR,THB,1736432775
ZAR/TND,0.17015,1.2326,0.0020717,0.16808,0.17015,ZAR,TND,1736393897
ZAR/TRY,1.87519,-0.40857,-0.00769282,1.86017,1.88324,ZAR,TRY,1736432803
ZAR/TWD,1.74633,0.11731,0.00204624,1.73445,1.75101,ZAR,TWD,1736432798
ZAR/TZS,133.22505,-100,,130.13478,133.3886,ZAR,TZS,1736432799
ZAR/UGX,195.76862,-0.27547,-0.54077,193.20517,196.04768,ZAR,UGX,1736425143
ZAR/USD,0.05312085,0.28419,0.000150538,0.05261386,0.05314203,ZAR,USD,1736432802
ZAR/XAG,0.00175147,-0.34154,-0.000006002391,0.00173788,0.00176028,ZAR,XAG,1736432783
ZAR/XAU,0.000019873031,-0.00486889,-0.000000000968,0.000019775587,0.000019921509,ZAR,XAU,1736432783
ZAR/ZMW,1.47407,-0.75243,-0.0111754,1.46906,1.50218,ZAR,ZMW,1736432799
ZMW/EUR,0.03434,0.85169,0.00029,0.03386,0.03501278,ZMW,EUR,1736428028
ZMW/GBP,0.02871,1.34133,0.00038,0.02822,0.02934789,ZMW,GBP,1736428028
ZMW/USD,0.03603604,0.72072,0.000257860723,0.03554924,0.03603604,ZMW,USD,1736426272
ZMW/ZAR,0.67839,0.75813,0.00510439,0.6657,0.68071,ZMW,ZAR,1736432799
